,ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
185,45760086,34811,-,JEEP,Renegade,2016,Jeep,No,Petrol,2.4,53700,4.0,Tiptronic,4x4,4.0,Left wheel,Beige,12
186,45797065,5018,-,MERCEDES-BENZ,C 220,1996,Sedan,No,Diesel,2.2,136000,4.0,Manual,Rear,4.0,Left wheel,Blue,0
187,45636741,706,765,SUBARU,XV,2015,Sedan,Yes,Petrol,2,111285,4.0,Automatic,4x4,4.0,Left wheel,Black,0
188,45789581,17876,-,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,100006,4.0,Automatic,Front,4.0,Left wheel,White,10
189,45369714,13799,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,140000,4.0,Tiptronic,4x4,4.0,Left wheel,Grey,6
190,45803839,37580,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,99000,4.0,Automatic,Front,4.0,Left wheel,White,4
191,45636372,2666,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747,4.0,Automatic,Front,4.0,Left wheel,Green,0
192,45294085,8467,-,MERCEDES-BENZ,E 200,1988,Sedan,No,Petrol,2,1000,4.0,Manual,Rear,4.0,Left wheel,Black,4
193,45790425,64290,518,TOYOTA,RAV 4,2016,Jeep,Yes,Hybrid,2.5,33500,4.0,Automatic,4x4,4.0,Left wheel,White,0
194,45113743,18189,586,HYUNDAI,Elantra limited,2012,Sedan,Yes,Petrol,1.8,48000,4.0,Tiptronic,Front,4.0,Left wheel,Black,12
195,45645917,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4.0,Automatic,Front,4.0,Left wheel,White,12
196,45813101,9408,-,MERCEDES-BENZ,S 500,1999,Sedan,Yes,Petrol,5,25000,8.0,Tiptronic,Rear,4.0,Left wheel,Black,6
197,45803000,36068,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,151000,4.0,Automatic,Front,4.0,Left wheel,Black,4
198,44674675,30420,781,TOYOTA,Camry sport,2012,Sedan,Yes,Petrol,2.5,75000,4.0,Tiptronic,Front,4.0,Left wheel,White,12
199,45655644,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629,6.0,Automatic,4x4,4.0,Left wheel,Silver,12
200,45816579,549,1277,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,46853,4.0,Automatic,4x4,4.0,Left wheel,Black,12
201,45802586,39559,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,99000,4.0,Automatic,Front,4.0,Left wheel,Grey,4
202,45793707,5018,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,54647,4.0,Automatic,Front,4.0,Left wheel,White,4
203,45789636,7840,-,MAZDA,Verisa,2006,Sedan,No,Petrol,1.5,134000,4.0,Automatic,Front,4.0,Right-hand drive,Black,4
204,45811317,13799,915,BMW,X5,2014,Jeep,Yes,Diesel,3,230942,6.0,Automatic,4x4,4.0,Left wheel,White,12
205,45730146,47076,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,118366,4.0,Automatic,Front,4.0,Left wheel,White,4
206,45793126,4704,790,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,50549,4.0,Automatic,Front,4.0,Left wheel,Silver,4
207,45752231,1882,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,206211,4.0,Automatic,Front,4.0,Left wheel,Blue,12
208,45651719,470,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,202864,4.0,Automatic,Front,4.0,Left wheel,Blue,0
209,45775273,18817,-,MERCEDES-BENZ,C 230,2007,Sedan,Yes,Petrol,2.5,255000,6.0,Tiptronic,Rear,4.0,Left wheel,Silver,6
210,45809911,22502,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,28000,4.0,Automatic,Front,4.0,Left wheel,Silver,4
211,45744981,22900,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,99000,4.0,Variator,Front,4.0,Left wheel,White,10
212,45733412,50341,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,68009,4.0,Automatic,Front,4.0,Left wheel,Black,4
213,45656193,392,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,267165,4.0,Automatic,Front,4.0,Left wheel,White,12
214,45772694,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,8.0,Automatic,4x4,4.0,Left wheel,Black,0
215,45781861,15367,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0 Turbo,179200,4.0,Tiptronic,Front,4.0,Left wheel,White,16
216,45396170,25089,585,TOYOTA,Prius V HYBRID,2013,Hatchback,No,Hybrid,1.8,65649,4.0,Variator,Front,4.0,Left wheel,Sky blue,9
217,45815413,4704,4741,VOLKSWAGEN,Jetta,2001,Sedan,No,Petrol,2,111111,4.0,Manual,Front,4.0,Right-hand drive,Black,0
218,45766141,31047,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,132349,6.0,Automatic,4x4,4.0,Left wheel,Grey,12
219,45803844,21395,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,169834,4.0,Automatic,Front,4.0,Left wheel,Grey,4
220,45775358,7527,-,TOYOTA,Vitz,2002,Sedan,No,Petrol,1,90000,4.0,Automatic,Front,2.0,Right-hand drive,Pink,2
221,45040014,16621,-,VOLKSWAGEN,Touareg,2005,Jeep,Yes,CNG,3.2,140000,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,10
222,45815826,8000,875,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1,18000,3.0,Variator,Front,4.0,Right-hand drive,White,2
223,45627325,5645,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,105523,4.0,Automatic,4x4,4.0,Left wheel,Blue,0
224,45802749,27541,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,8782,4.0,Automatic,Front,4.0,Left wheel,White,4
225,45814752,8467,-,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,155000,4.0,Automatic,4x4,4.0,Left wheel,White,4
226,45796841,45009,681,SUZUKI,Swift,2019,Hatchback,No,Petrol,1.2,0,4.0,Variator,Front,4.0,Left wheel,Red,0
227,45730307,33823,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,80425,4.0,Automatic,Front,4.0,Left wheel,White,4
228,45771345,470,645,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,353606,4.0,Automatic,Front,4.0,Left wheel,Grey,12
229,45797948,17158,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,122740,4.0,Automatic,Front,4.0,Left wheel,White,4
230,45792277,16621,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,32193,4.0,Automatic,Front,4.0,Left wheel,Black,4
231,45768533,2979,1172,KIA,Sorento,2011,Jeep,Yes,Petrol,3.5,309570,6.0,Automatic,Front,4.0,Left wheel,Silver,12
232,45812865,15367,521,CHEVROLET,Volt,2011,Hatchback,Yes,Plug-in Hybrid,1.4,360000,4.0,Tiptronic,Front,4.0,Left wheel,Carnelian red,10
233,45759520,6743,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904,4.0,Automatic,Front,4.0,Left wheel,White,0
234,45646046,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,4.0,Left wheel,White,12
235,45802129,17054,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853,4.0,Automatic,Front,4.0,Left wheel,Silver,4
236,45730159,45342,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,106055,4.0,Automatic,Front,4.0,Left wheel,Black,4
237,45787418,6899,-,OPEL,Astra,1999,Hatchback,No,CNG,1.6,180000,4.0,Manual,Front,4.0,Left wheel,Silver,6
238,45763032,941,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,226094,6.0,Automatic,4x4,4.0,Left wheel,White,12
239,45798749,20385,-,MITSUBISHI,Outlander,2009,Jeep,Yes,Petrol,3,0,6.0,Tiptronic,4x4,4.0,Left wheel,Silver,10
240,45802664,4077,-,BMW,318,1995,Hatchback,No,Petrol,1.8,285000,4.0,Manual,Rear,2.0,Left wheel,Blue,1
241,45812999,1176,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,129170,4.0,Automatic,Front,4.0,Left wheel,Black,12
242,45642376,251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4.0,Automatic,Front,4.0,Left wheel,Black,12
243,45768400,52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,8.0,Automatic,4x4,4.0,Left wheel,Black,0
244,45816311,54255,1481,BMW,X5,2017,Jeep,Yes,Petrol,3,62256,6.0,Automatic,Rear,4.0,Left wheel,Brown,12
245,45730291,32035,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,53323,4.0,Automatic,Front,4.0,Left wheel,Black,4
246,45809423,5175,584,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,196010,4.0,Automatic,Front,4.0,Left wheel,Silver,12
247,42372005,10100,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,50000,4.0,Automatic,Front,4.0,Right-hand drive,White,4
248,45811554,8154,-,NISSAN,Tiida,2006,Sedan,Yes,Petrol,1.5,150000,4.0,Automatic,Front,4.0,Right-hand drive,Black,5
249,45804513,32973,919,JEEP,Grand Cherokee,2012,Jeep,Yes,Diesel,3,228307,4.0,Automatic,Front,4.0,Left wheel,Silver,4
250,45559708,11917,742,OPEL,Astra,2008,Goods wagon,No,Diesel,1.3 Turbo,149000,4.0,Manual,Front,4.0,Left wheel,Black,12
251,45765654,470,583,NISSAN,Juke,2011,Jeep,Yes,Petrol,1.6,0,4.0,Automatic,Front,4.0,Left wheel,Black,0
252,45814805,5175,1053,MERCEDES-BENZ,GLK 350,2014,Jeep,Yes,Petrol,3.5,111747,6.0,Automatic,4x4,4.0,Left wheel,Black,12
253,45729890,16894,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,157446,4.0,Automatic,Front,4.0,Left wheel,Silver,4
254,45784594,18817,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,104686,4.0,Tiptronic,Front,4.0,Left wheel,Silver,10
255,45803188,15053,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,283593,4.0,Automatic,Front,4.0,Left wheel,Silver,4
256,45786805,11604,1268,HONDA,FIT,2012,Hatchback,No,Hybrid,1.5,76000,4.0,Tiptronic,Front,4.0,Right-hand drive,White,4
257,45796616,11290,-,MERCEDES-BENZ,290,1999,Microbus,No,Diesel,2.9 Turbo,370000,6.0,Manual,Rear,4.0,Left wheel,White,0
258,45662111,2901,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403,4.0,Automatic,Front,4.0,Left wheel,White,0
259,45732843,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,267311,4.0,Automatic,Front,4.0,Left wheel,Silver,4
260,45797429,11133,-,TOYOTA,Ist,2005,Hatchback,No,LPG,1.5,137000,4.0,Automatic,Front,4.0,Right-hand drive,Black,2
261,45092119,18346,690,CHEVROLET,Malibu LT,2016,Sedan,No,Petrol,1.5 Turbo,91380,4.0,Automatic,Front,4.0,Left wheel,Silver,8
262,43150401,12300,583,MINI,Cooper,2011,Sedan,Yes,Petrol,1.6,0,4.0,Automatic,Front,4.0,Left wheel,Black,12
263,45144842,21326,831,KIA,Optima,2017,Sedan,Yes,Petrol,1.6 Turbo,76000,4.0,Automatic,Front,4.0,Left wheel,White,12
264,45774474,6899,-,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2.0 Turbo,100000,4.0,Manual,Rear,4.0,Right-hand drive,Silver,10
265,45773744,392,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184,4.0,Automatic,Front,4.0,Left wheel,Silver,12
266,45797465,20698,831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,120000,4.0,Automatic,Front,4.0,Left wheel,Silver,4
267,45815085,14583,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,131400,4.0,Automatic,Front,4.0,Left wheel,Blue,12
268,45803084,37320,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,73463,4.0,Automatic,Front,4.0,Left wheel,Grey,4
269,45810141,11676,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,153966,4.0,Automatic,Front,4.0,Left wheel,Silver,4
270,45597363,30,-,NISSAN,Note,2005,Hatchback,Yes,Petrol,1.5,138000,4.0,Automatic,Front,4.0,Right-hand drive,Grey,4
271,45771485,282,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126,8.0,Automatic,4x4,4.0,Left wheel,Black,0
272,45805257,15053,749,TOYOTA,Camry,2014,Sedan,No,Petrol,2.4,0,4.0,Automatic,Front,4.0,Left wheel,Black,0
273,45655298,314,707,AUDI,Q5,2011,Jeep,Yes,Petrol,2,287021,4.0,Automatic,4x4,4.0,Left wheel,Black,0
274,45768683,470,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347,4.0,Automatic,Front,4.0,Left wheel,Grey,0
275,45655393,31988,-,MERCEDES-BENZ,ML 350,2010,Jeep,Yes,Petrol,3.5,124000,12.0,Tiptronic,4x4,4.0,Left wheel,Black,12
276,45806365,1803,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,184528,4.0,Automatic,Front,4.0,Left wheel,White,12
277,45746608,7840,-,SUBARU,Forester,2004,Jeep,No,CNG,2,120000,4.0,Tiptronic,4x4,4.0,Right-hand drive,Silver,12
278,45768171,25716,-,VOLKSWAGEN,CC,2012,Sedan,Yes,Petrol,2.0 Turbo,125000,4.0,Automatic,Front,4.0,Left wheel,Black,8
279,45658610,1019,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,138038,6.0,Automatic,Front,4.0,Left wheel,White,12
280,45801465,5175,-,VOLKSWAGEN,Golf,1997,Hatchback,No,CNG,2,180008,4.0,Manual,Front,4.0,Right-hand drive,Black,2
281,45369144,9408,530,HYUNDAI,Accent,2013,Sedan,No,Petrol,1.6,111000,4.0,Automatic,Front,4.0,Left wheel,White,4
282,45622885,9722,1268,TOYOTA,Aqua S,2012,Hatchback,No,Hybrid,1.5,150000,4.0,Tiptronic,Front,4.0,Right-hand drive,Blue,2
283,45808317,1333,934,CHEVROLET,Malibu,2015,Sedan,Yes,Petrol,2.5,96242,4.0,Automatic,Front,4.0,Left wheel,White,12
284,45806498,8311,1273,KIA,Sportage,2020,Sedan,Yes,Petrol,2.4,17466,4.0,Automatic,Front,4.0,Left wheel,Black,12
285,45763458,1411,682,MITSUBISHI,Mirage,2018,Sedan,Yes,Petrol,1.2,7430,3.0,Automatic,Front,4.0,Left wheel,Grey,12
286,45764778,23207,1664,TOYOTA,Tundra,2013,Jeep,Yes,Petrol,5.7,357933,8.0,Automatic,4x4,4.0,Left wheel,Grey,12
287,45797048,16766,1266,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,3.8,114021,4.0,Automatic,Front,4.0,Left wheel,White,4
288,45793489,10036,-,HONDA,FIT,2009,Hatchback,No,Petrol,1.3,185000,4.0,Variator,Front,4.0,Right-hand drive,Blue,2
289,43944071,81539,-,BMW,X5,2014,Jeep,Yes,Diesel,3.5 Turbo,104000,6.0,Automatic,4x4,4.0,Left wheel,White,12
290,45732032,40983,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,120871,4.0,Automatic,Front,4.0,Left wheel,Silver,4
291,45798513,47042,-,CADILLAC,Escalade,2008,Jeep,Yes,LPG,6.2,288000,8.0,Tiptronic,Rear,4.0,Left wheel,Black,12
292,45802253,36567,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,106533,4.0,Automatic,Front,4.0,Left wheel,White,4
293,45771913,15681,640,FORD,Fusion,2013,Sedan,Yes,Petrol,2,134982,4.0,Automatic,Front,4.0,Left wheel,Red,0
294,45764508,220,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958,4.0,Automatic,Front,4.0,Left wheel,Black,0
295,45793171,7213,397,CHEVROLET,Matiz,2011,Sedan,Yes,Petrol,1,38799,4.0,Automatic,Front,4.0,Left wheel,Black,4
296,45804419,26180,831,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,129776,4.0,Automatic,Front,4.0,Left wheel,White,4
297,45657114,5372,742,HONDA,Civic,2008,Sedan,No,Hybrid,1.3,162123,4.0,Automatic,Front,4.0,Left wheel,Silver,8
298,45175819,21796,481,FORD,Fusion,2017,Sedan,No,Hybrid,2,18839,4.0,Automatic,Front,4.0,Left wheel,Red,8
299,45730431,32045,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,152739,4.0,Automatic,Front,4.0,Left wheel,Brown,4
300,45416243,26343,777,SUBARU,Forester,2014,Jeep,Yes,Petrol,2.5,95000,4.0,Automatic,4x4,4.0,Left wheel,White,12
301,45806573,1646,836,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,2,172003,4.0,Automatic,Front,4.0,Left wheel,Blue,12
302,45779508,10976,528,HYUNDAI,Veloster,2014,Sedan,Yes,Petrol,1.6,144000,4.0,Tiptronic,Front,2.0,Left wheel,White,10
303,45730534,27065,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,181796,4.0,Automatic,Front,4.0,Left wheel,Black,4
304,45774371,62722,-,HUMMER,H2,2004,Jeep,Yes,Petrol,6,100070,8.0,Automatic,4x4,4.0,Left wheel,Black,6
305,45756001,6586,1481,FORD,Focus,2006,Universal,No,Diesel,2.0 Turbo,280000,4.0,Manual,Front,4.0,Left wheel,Grey,6
306,45797110,36899,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,119098,4.0,Automatic,Front,4.0,Left wheel,Silver,4
307,45811134,392,584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,147349,4.0,Automatic,Front,4.0,Left wheel,Black,12
308,45790707,12544,639,FORD,Focus,2014,Hatchback,No,Petrol,2,103318,4.0,Automatic,Front,4.0,Left wheel,Silver,0
309,45803369,13423,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,64666,4.0,Automatic,Front,4.0,Left wheel,White,4
310,45504236,17562,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,67224,4.0,Automatic,Front,4.0,Left wheel,Sky blue,8
311,45804769,36733,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,129800,4.0,Automatic,Front,4.0,Left wheel,White,4
312,45803224,9418,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,42875,4.0,Automatic,Front,4.0,Left wheel,White,4
313,45801987,49143,891,HYUNDAI,Genesis,2016,Coupe,Yes,Petrol,2,112032,4.0,Automatic,Front,4.0,Left wheel,White,4
314,45801186,15053,-,BMW,545,2004,Sedan,Yes,Petrol,4.4,210000,8.0,Tiptronic,Rear,4.0,Left wheel,Black,6
315,45801515,36426,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643,4.0,Automatic,Front,4.0,Left wheel,White,4
316,45781871,16308,-,VOLKSWAGEN,Jetta,2011,Sedan,Yes,LPG,2.5,169600,5.0,Tiptronic,Front,4.0,Left wheel,Black,8
317,45813232,9408,-,BMW,318,2005,Coupe,No,Petrol,2,110000,4.0,Tiptronic,Rear,2.0,Right-hand drive,Black,6
318,45803329,15367,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,283895,4.0,Automatic,Front,4.0,Left wheel,Silver,4
319,45774631,5959,-,MAZDA,Demio,2002,Hatchback,No,LPG,1.5,11000,4.0,Tiptronic,Front,4.0,Right-hand drive,Blue,4
320,45812808,470,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,20877,4.0,Automatic,Front,4.0,Left wheel,Black,12
321,45788188,9095,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,140000,4.0,Automatic,4x4,4.0,Right-hand drive,Black,6
322,45727133,24029,640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,115701,4.0,Automatic,Front,4.0,Left wheel,Orange,4
323,45806949,12231,-,MERCEDES-BENZ,ML 320,2007,Jeep,Yes,Diesel,3.2 Turbo,0,6.0,Automatic,4x4,4.0,Left wheel,White,8
324,45803208,19914,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,251768,4.0,Automatic,Front,4.0,Left wheel,White,4
325,45800719,13799,-,TOYOTA,Prius,2008,Sedan,Yes,Petrol,1.5,248000,4.0,Automatic,Rear,4.0,Left wheel,Grey,4
326,45815366,23521,-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000,4.0,Manual,Rear,4.0,Left wheel,White,2
327,45762514,470,583,CHEVROLET,Aveo,2011,Hatchback,Yes,Petrol,1.6,155536,4.0,Automatic,Front,4.0,Left wheel,Black,12
328,45815368,6899,-,HONDA,Stream,2004,Minivan,No,Petrol,1.7,0,4.0,Automatic,Front,4.0,Right-hand drive,Silver,4
329,45815348,3293,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,71939,6.0,Automatic,4x4,4.0,Left wheel,Black,12
330,45656511,188,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,101816,6.0,Automatic,4x4,4.0,Left wheel,Black,12
331,45720645,30,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0,4.0,Automatic,Front,4.0,Right-hand drive,Silver,4
332,45795099,14426,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,275200,4.0,Automatic,4x4,4.0,Left wheel,White,6
333,45650116,5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,4.0,Left wheel,Black,12
334,45782226,11604,490,HONDA,Insight EX,2011,Hatchback,No,Hybrid,1.3,150000,4.0,Variator,Front,4.0,Left wheel,Grey,8
335,45791836,16151,382,FORD,C-MAX,2015,Hatchback,No,Plug-in Hybrid,2,0,4.0,Automatic,Front,4.0,Left wheel,Black,0
336,45784334,17876,-,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.4,261000,4.0,Automatic,Front,4.0,Left wheel,Black,0
337,45759438,5018,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,71218,4.0,Automatic,Front,4.0,Left wheel,Black,0
338,45770513,15000,-,MITSUBISHI,Pajero IO,2003,Jeep,No,Petrol,2,180000,4.0,Automatic,4x4,4.0,Left wheel,Silver,4
339,45766617,73071,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,8.0,Automatic,4x4,4.0,Left wheel,Black,0
340,45751934,470,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,0,4.0,Automatic,Front,4.0,Left wheel,Black,12
341,36866733,18817,-,MERCEDES-BENZ,Vito 111 CDI,2007,Minivan,No,Diesel,2.2 Turbo,22004,4.0,Manual,Rear,2.0,Left wheel,White,2
342,45263544,7527,-,HONDA,Odyssey,2005,Minivan,No,Petrol,2.4,225000,4.0,Automatic,Front,4.0,Right-hand drive,Black,12
343,45769264,282,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,218126,8.0,Automatic,4x4,4.0,Left wheel,Black,0
344,45658776,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357,6.0,Automatic,4x4,4.0,Left wheel,Black,12
345,45808748,1176,779,FORD,Escape,2013,Jeep,Yes,Petrol,2.5,241638,4.0,Automatic,Front,4.0,Left wheel,Silver,12
346,45749567,30,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,0,4.0,Automatic,Front,4.0,Right-hand drive,Silver,4
347,45797191,25729,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,56378,4.0,Automatic,Front,4.0,Left wheel,Silver,4
348,45766181,13172,-,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,156000,4.0,Variator,Front,4.0,Left wheel,Black,4
349,44922521,12388,586,HYUNDAI,Elantra Limited,2012,Sedan,Yes,Petrol,1.8,87646,4.0,Automatic,Front,4.0,Left wheel,Silver,8
350,45475689,8624,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,143000,1.0,Variator,Front,4.0,Right-hand drive,Yellow,0
351,45552232,15524,738,CHEVROLET,Cruze LT,2017,Sedan,No,Petrol,1.4,26585,4.0,Automatic,Front,4.0,Left wheel,Grey,8
352,45645617,314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4.0,Automatic,Front,4.0,Left wheel,White,12
353,45416975,25089,1202,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,50000,4.0,Tiptronic,Front,4.0,Left wheel,White,10
354,45808368,13485,-,BMW,318,2006,Sedan,No,Petrol,2,237000,4.0,Manual,Rear,4.0,Left wheel,Blue,6
355,45730768,18817,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,32595,4.0,Automatic,Front,4.0,Left wheel,Silver,4
356,45642008,3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,4.0,Automatic,Front,4.0,Left wheel,Black,12
357,45809053,6743,687,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,1.6,75840,4.0,Automatic,Front,4.0,Left wheel,Black,4
358,45810156,10092,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,96959,4.0,Automatic,Front,4.0,Left wheel,Grey,4
359,45435759,26030,749,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,70000,4.0,Tiptronic,4x4,4.0,Left wheel,Grey,6
360,45815965,1490,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,176688,4.0,Automatic,Front,4.0,Left wheel,Black,12
361,45785161,20071,1018,MITSUBISHI,Outlander,2011,Jeep,Yes,Petrol,3,123000,6.0,Automatic,4x4,4.0,Left wheel,Silver,8
362,45814311,14113,-,MERCEDES-BENZ,C 180 komp,2006,Sedan,Yes,Petrol,1.8,140000,4.0,Tiptronic,Rear,4.0,Left wheel,Beige,0
363,45804472,30241,751,JEEP,Compass,2013,Jeep,Yes,Petrol,2.4,100133,4.0,Automatic,Front,4.0,Left wheel,Black,4
364,45760219,470,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918,8.0,Automatic,4x4,4.0,Left wheel,White,0
365,45659834,941,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078,8.0,Automatic,4x4,4.0,Left wheel,Black,0
366,45797531,15681,966,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2,6500,14.0,Automatic,Front,4.0,Left wheel,White,8
367,45797488,45734,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,61057,4.0,Automatic,Front,4.0,Left wheel,Black,4
368,45798464,11917,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,200000,4.0,Variator,Front,4.0,Left wheel,White,5
369,45795103,18817,-,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,119000,4.0,Tiptronic,Front,4.0,Left wheel,Grey,12
370,42752285,23521,-,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,1.4 Turbo,28000,4.0,Manual,Front,4.0,Left wheel,White,12
371,45788465,47042,-,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.0 Turbo,80000,6.0,Tiptronic,Rear,4.0,Left wheel,Black,12
